author|0|body_xml

&lt;&lt;&lt; </legacyquote></quote>Что нибудь изменилось?
iabbliz|2013/07/11 06:11:10|Привет
iabbliz|2013/07/11 06:13:20|ок, жду
iabbliz|2013/07/11 06:15:22|Еще вопрос, а есть еще задания которые можно делать?
samirbektairov|2013/07/11 06:15:38|думаю есть сейчас у Кати узнаю
samirbektairov|2013/07/11 06:29:50|я тебе в базе создал задачу
samirbektairov|2013/07/11 06:30:55|Сам создай этот РС
iabbliz|2013/07/11 06:31:07|ок
iabbliz|2013/07/11 06:31:27|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x60e5035b540e8ac5226b889f386e9a177772c9d215dc95b05e6ff0dd408963b9" timestamp="1373524190"><legacyquote>[10:29:50] Samir Tairov: </legacyquote>я тебе в базе создал задачу
Сам создай этот РС<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>что то не вижу задачи
samirbektairov|2013/07/11 06:31:37|еще не сохранил
samirbektairov|2013/07/11 06:31:42|сколько времени поставить?
iabbliz|2013/07/11 06:32:02|а саму структуру РС где взять?
samirbektairov|2013/07/11 06:32:13|почту проверь
samirbektairov|2013/07/11 06:32:28|туда отправил структуру
iabbliz|2013/07/11 06:32:41|и там еще надо либо добавить / изменить измерение Оборудование в РС: Основные спецификация номенклатуры
samirbektairov|2013/07/11 06:33:08|мне катя сказала, это уже сделали
samirbektairov|2013/07/11 06:33:11|сейчас проверю
samirbektairov|2013/07/11 06:33:19|а ты из хранилища обновлялся
iabbliz|2013/07/11 06:33:32|с утра да
iabbliz|2013/07/11 06:33:35|30 Мин ставь
samirbektairov|2013/07/11 07:08:20|в базе поставил 1 час на все
iabbliz|2013/07/11 07:08:30|понял
iabbliz|2013/07/11 07:13:35|по поводу спецификации, мне надо сделать то что отмечено Красным?
samirbektairov|2013/07/11 07:15:33|да
samirbektairov|2013/07/11 07:15:40|только то что отмечено красным
iabbliz|2013/07/11 07:22:10|По поводу подразделения в РС Основные спецификации.
Его точно удалять? мб есть смысл его оставить в таком виде как есть, просто добавить новое измерение и все?
samirbektairov|2013/07/11 07:23:35|надо удалять !
iabbliz|2013/07/11 07:24:02|Ок, в типовых вещах, ошибок из за этого не будет?
iabbliz|2013/07/11 07:24:07|ладно, удалять так удалять.
samirbektairov|2013/07/11 07:24:22|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xcec042f66ec778cf4c6480ddd91193f4ed1833115162343f874fcc6060b46755" timestamp="1373527445"><legacyquote>[11:24:05] Антон Иванов: </legacyquote>Ок, в типовых вещах, ошибок из за этого не будет?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это не типовое измерение
iabbliz|2013/07/11 07:24:32|разве?
iabbliz|2013/07/11 07:25:03|ща посмотрю
samirbektairov|2013/07/11 07:25:25|а не погоди
samirbektairov|2013/07/11 07:25:29|типовое оказывает
iabbliz|2013/07/11 07:25:46|угу типовое
samirbektairov|2013/07/11 07:25:56|неа
