author|0|body_xml
tanka_rowan|2013/05/06 06:20:12|вот скажи мне, антон, тебе же лучше на новой работе?
tanka_rowan|2013/05/06 06:20:17|или везде гавно?
iabbliz|2013/05/06 06:20:27|мне лучше на новой работе
iabbliz|2013/05/06 06:20:37|ты читала статью на хабре
iabbliz|2013/05/06 06:20:45|основаная мысль статьи
iabbliz|2013/05/06 06:21:26|что каким бы не был хорошим коллективом на старой работе (если это останавливает чтобы не уйти)
то если человек хороший, то и на новой работе найдет хороших людей
tanka_rowan|2013/05/06 06:22:06|у меня уже было несколько раз в жизни, что я встречала людей, который думала никогда не встречу
iabbliz|2013/05/06 06:22:12|Тебе нужна смена работы
tanka_rowan|2013/05/06 06:22:14|такого качества люди
tanka_rowan|2013/05/06 06:22:18|да, еще
tanka_rowan|2013/05/06 06:22:36|я так узнала, что эта надежда работала иногда удаленно из дома
tanka_rowan|2013/05/06 06:22:53|по сути работа такая, что не обязательно находиться на рабочем месте, писать тз можно где угодно
tanka_rowan|2013/05/06 06:23:01|я попробую эту тему развить до максимума
iabbliz|2013/05/06 06:23:07|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x35256e5aa586e4ed8b8696007bb8997770186751437769ee647d48df78861355" timestamp="1367821373"><legacyquote>[10:22:53] tanka: </legacyquote>по сути работа такая, что не обязательно находиться на рабочем месте, писать тз можно где угодно<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>нормальная практика в москве
tanka_rowan|2013/05/06 06:23:13|вот-вот
iabbliz|2013/05/06 06:23:17|многие в конторе в раздолье так работают
tanka_rowan|2013/05/06 06:23:21|хочу в конечном итоге начать работать из дома
tanka_rowan|2013/05/06 06:23:33|ну посмотрим
iabbliz|2013/05/06 06:23:33|т.е. допустим уходят писать ТЗ и раз в 2-3 дня появляются в офисе
tanka_rowan|2013/05/06 06:23:37|вот-вот
tanka_rowan|2013/05/06 06:23:44|это было бы великолетно
tanka_rowan|2013/05/06 06:23:52|я могла бы ездить к сереже
tanka_rowan|2013/05/06 06:24:00|ну посмотрим
tanka_rowan|2013/05/06 06:24:25|я не сплю по ночам
tanka_rowan|2013/05/06 06:24:32|у меня бессоница уже месяц наверное
tanka_rowan|2013/05/06 06:24:44|сплю часа 3 за ночь
iabbliz|2013/05/06 06:24:52|я сплю великолепно
tanka_rowan|2013/05/06 06:25:01|правда могу уснуть сразу после работы, тоже часа на 2-3
iabbliz|2013/05/06 06:25:01|раньше хуже спал пока работал в Алмазе
tanka_rowan|2013/05/06 06:25:08|вот-вот
iabbliz|2013/05/06 06:25:14|я похоже даже выспался
iabbliz|2013/05/06 06:25:18|думал это невозможно
tanka_rowan|2013/05/06 06:25:20|фигасе!
iabbliz|2013/05/06 06:25:24|ага
tanka_rowan|2013/05/06 06:25:27|завидую блин
tanka_rowan|2013/05/06 06:43:35|молись за меня
iabbliz|2013/05/06 06:43:35|удачи
tanka_rowan|2013/05/06 06:49:18|сашка переживает за меня тоже, так приятно <ss type="smile">:)</ss>
tanka_rowan|2013/05/06 06:49:25|звонит спрашивает чо как
tanka_rowan|2013/05/06 06:49:35|блин, парни, вы такие клевые!
iabbliz|2013/05/06 07:06:22|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="xbddca65881cd8299ad9ddda58ef57689357319a15b4856ad5b5532de234a2d0d" timestamp="1367823948"><legacyquote>[11:05:48] tanka: </legacyquote>Я худевшая предательница<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>худевшая?
iabbliz|2013/05/06 07:20:47|<a href="http://job.mista.ru/topic.php?id=663302&amp;page=1">http://job.mista.ru/topic.php?id=663302&amp;page=1</a>
iabbliz|2013/05/06 08:38:13|ну что
tanka_rowan|2013/05/06 08:39:17|ну сказал уходи, только найди замену
iabbliz|2013/05/06 08:41:15|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x02b94dbb6e37375b75538c1721243ba671ce396555b55b510a9343a4973ebe4e" timestamp="1367829557"><legacyquote>[12:39:17] tanka: </legacyquote>ну сказал уходи, только найди замену<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>епать
iabbliz|2013/05/06 08:41:16|а ты что
iabbliz|2013/05/06 08:41:21|Сомел сказала пусть?
iabbliz|2013/05/06 08:41:29|он хотел пусть руководит
tanka_rowan|2013/05/06 08:43:27|сказал, что плачет по тебе крававыми слезами и соплями
tanka_rowan|2013/05/06 08:44:00|сказал что добавит денег и еще людей наберет
tanka_rowan|2013/05/06 08:44:15|сказал - верни антона и уходи
iabbliz|2013/05/06 08:44:25|ппц
tanka_rowan|2013/05/06 08:47:15|коффтун подпездывала, что не только из моего отдела приходят слухи, что я кашмарила людей, говорила что до мая будем по 25к получать
iabbliz|2013/05/06 08:47:21|я опять в Москву поеду...
tanka_rowan|2013/05/06 08:47:25|когда?
tanka_rowan|2013/05/06 08:47:29|зачем?
iabbliz|2013/05/06 08:47:30|с 20 по 25
iabbliz|2013/05/06 08:47:33|коммандировка
iabbliz|2013/05/06 08:47:37|Внедрение проекта...
tanka_rowan|2013/05/06 08:47:38|о! я с тобой )
tanka_rowan|2013/05/06 08:47:44|ты на поезде?
iabbliz|2013/05/06 08:47:49|неа
iabbliz|2013/05/06 08:47:52|на Автобусе
tanka_rowan|2013/05/06 08:48:03|не, я на автобусе уже не могу, я на поезде поеду
tanka_rowan|2013/05/06 08:48:44|ненавижу омельчука!
tanka_rowan|2013/05/06 08:48:50|мы несовместимы
iabbliz|2013/05/06 08:49:07|пойду поем...
tanka_rowan|2013/05/06 08:49:26|приятного
tanka_rowan|2013/05/06 09:21:52|ден и аня с удовольвтсвием восприняли
tanka_rowan|2013/05/06 09:32:42|ненавижу алмаз
tanka_rowan|2013/05/06 09:32:48|ненавижу весь этот бред
tanka_rowan|2013/05/06 09:33:06|слава богу хоть не сильно орал
iabbliz|2013/05/06 09:33:40|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x8df7e77b5f6e44f5933aa0984d814b7a1124be13365c7aa9192be14883fa659f" timestamp="1367832768"><legacyquote>[13:32:48] tanka: </legacyquote>ненавижу весь этот бред<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>такая ж фигня
iabbliz|2013/05/06 09:33:41|утопия
iabbliz|2013/05/06 09:33:47|чем дальше тем хуже
tanka_rowan|2013/05/06 09:34:11|да, чем дальше, тем хуже
tanka_rowan|2013/05/06 09:34:15|вообще людей не слушает
iabbliz|2013/05/06 09:34:23|маразм..
tanka_rowan|2013/05/06 09:34:27|даже рассказывать не хочу, что щас было
tanka_rowan|2013/05/06 09:34:37|устаю от этого
iabbliz|2013/05/06 11:16:09|эм?
iabbliz|2013/05/06 11:16:30|каждый день отчитываюсь по работе за день
iabbliz|2013/05/06 11:16:33|в базе учета
iabbliz|2013/05/06 11:16:35|по ней потом ЗП
iabbliz|2013/05/06 11:16:58|Кодирую или по Техническим проектам или по описаниям в поставленной задаче
tanka_rowan|2013/05/06 11:17:15|ты пишешь новый блок? он взаимодействует со стандартными объектами?
tanka_rowan|2013/05/06 11:17:40|тз
iabbliz|2013/05/06 11:21:41|<files alt="отправил (-а) файл &quot;ТП № УЛ-22.docx&quot;">
<file size="57411" index="0">ТП № УЛ-22.docx</file></files>
tanka_rowan|2013/05/06 11:22:02|тп?
iabbliz|2013/05/06 11:22:45|Технический проект
iabbliz|2013/05/06 11:23:05|в нем описано для программиста как кодировать
iabbliz|2013/05/06 11:23:14|а есть еще ТЗ там описан процесс
tanka_rowan|2013/05/06 11:23:18|да я шучу )
iabbliz|2013/05/06 11:23:26|который пользователь подписывает
tanka_rowan|2013/05/06 11:23:32|да ясно-ясно <ss type="smile">:)</ss>
tanka_rowan|2013/05/06 11:23:43|тп- просто еще имеет другую расшифровку
iabbliz|2013/05/06 11:23:58|не слышал=)
tanka_rowan|2013/05/06 11:24:20|это про девушек
tanka_rowan|2013/05/06 11:24:21|)
iabbliz|2013/05/06 11:24:34|девчачий &quot;слэнг&quot;
iabbliz|2013/05/06 11:24:36|=)
tanka_rowan|2013/05/06 11:28:10|впервые вижу такой режим - это рецензии?
iabbliz|2013/05/06 16:22:00|ага
iabbliz|2013/05/07 06:20:06|было начало
было конец
iabbliz|2013/05/07 06:20:07|=)
tanka_rowan|2013/05/07 06:36:33|так всегда, когда я перестаю сопротивляться
tanka_rowan|2013/05/07 06:37:13|думаю показательная порка будет
tanka_rowan|2013/05/07 06:37:15|устала
tanka_rowan|2013/05/07 06:37:26|неужели я такая плохая?
tanka_rowan|2013/05/07 06:37:54|я отнесла повтрное заявление тинычу
tanka_rowan|2013/05/07 06:38:06|как хорошо, что я отправила почтой. прям хвалю себя за это
iabbliz|2013/05/07 07:08:34|отъезжал
iabbliz|2013/05/07 07:08:40|ты не плохая
iabbliz|2013/05/07 07:08:46|ты отличный руководитель
iabbliz|2013/05/07 07:08:54|который заботится о подчиненных
iabbliz|2013/05/07 10:57:20|он то сам хочет?
tanka_rowan|2013/05/07 10:57:20|лучше саня, чем какой то конь в пальто
iabbliz|2013/05/07 10:57:20|=)
tanka_rowan|2013/05/07 10:57:25|ну вроде хочет
iabbliz|2013/05/07 11:16:20|Таня
tanka_rowan|2013/05/07 11:17:13|А
iabbliz|2013/05/07 11:27:15|Помнишь фоткались на бейджики
tanka_rowan|2013/05/07 11:27:19|ну
iabbliz|2013/05/07 11:27:19|а фотки не сжатой меня
iabbliz|2013/05/07 11:27:20| нету?
iabbliz|2013/05/07 11:27:24|исходной
tanka_rowan|2013/05/07 11:27:26|да я хз, есть наверное
tanka_rowan|2013/05/07 11:27:37|да ты там урод
tanka_rowan|2013/05/07 11:27:41|прости
tanka_rowan|2013/05/07 11:27:45|совсем на себя не похож
tanka_rowan|2013/05/07 11:27:48|нафик она тебе?
iabbliz|2013/05/07 11:27:50|да мне пофиг
iabbliz|2013/05/07 11:27:54| на загранпаспорт
iabbliz|2013/05/07 11:27:55|=)
tanka_rowan|2013/05/07 11:27:56|официально куда то?
tanka_rowan|2013/05/07 11:28:01|о бля
tanka_rowan|2013/05/07 11:28:08|на загранпаспорт тебя там сфорткают
tanka_rowan|2013/05/07 11:28:18|и сразу фото в чип зашьют
iabbliz|2013/05/07 11:28:26|а зачем на сайте просят
tanka_rowan|2013/05/07 11:28:34|аааааааааааа
tanka_rowan|2013/05/07 11:28:42|на сайте не знаю, наверное чтобы не фоткать
tanka_rowan|2013/05/07 11:28:44|щас поищу
tanka_rowan|2013/05/07 11:29:43|вот такая не подойдет?
iabbliz|2013/05/07 11:29:43|це не та
tanka_rowan|2013/05/07 11:29:45|из базы
iabbliz|2013/05/07 11:29:50|такая у меня есть
tanka_rowan|2013/05/07 11:29:53|ок
tanka_rowan|2013/05/07 11:29:55|ща поищу
iabbliz|2013/05/07 11:31:51|43 КБайта
iabbliz|2013/05/07 11:31:55|что то не то=)
iabbliz|2013/05/07 11:32:01|опять этого
iabbliz|2013/05/07 11:32:02|=)
iabbliz|2013/05/07 11:32:05|с усиками
iabbliz|2013/05/07 11:32:07|кидаешь?=)
iabbliz|2013/05/07 11:33:45|Поплевичев звонил
iabbliz|2013/05/07 11:33:51|10 мин назад
tanka_rowan|2013/05/07 11:33:53|чо говорит?
iabbliz|2013/05/07 11:33:58|предлагал приехать в Алмаз пообщатся
iabbliz|2013/05/07 11:34:40|Сказал, ему спасибо за предложение, но не приеду. Т.к. работаю 3 месяца и тех людей подводить не буду.
iabbliz|2013/05/07 11:34:52|(чего бы вы не предложили про себя думая)
iabbliz|2013/05/07 11:35:52|мб выложишь куда нибудь
iabbliz|2013/05/07 11:35:55|что то не кидается
iabbliz|2013/05/07 11:36:01|на почту кинь
iabbliz|2013/05/07 11:36:03|<a href="mailto:iab@bk.ru">iab@bk.ru</a>
tanka_rowan|2013/05/07 11:36:31|ща, погоди, я еще ищу, папку нашла, тебя найти не могу
tanka_rowan|2013/05/07 11:36:42|тут 1000 рож пересмотреть надо, ибо ты не подписан <ss type="smile">:)</ss>
iabbliz|2013/05/07 11:36:44|а че ко мне летит?
iabbliz|2013/05/07 11:36:58|1.4 Мбайта
tanka_rowan|2013/05/07 11:37:03|себя нашла, лахнова, дена, а тебя нет
tanka_rowan|2013/05/07 11:37:33|<files alt="отправил (-а) файл &quot;IMG_6232.jpg&quot;">
<file size="131608" index="0">IMG_6232.jpg</file></files>
tanka_rowan|2013/05/07 11:37:34|о
tanka_rowan|2013/05/07 11:37:36|нашла
iabbliz|2013/05/07 11:37:40|размер
iabbliz|2013/05/07 11:37:46|маЛэнкий
tanka_rowan|2013/05/07 11:37:51|других нет <ss type="sad">:(</ss>
iabbliz|2013/05/07 11:37:56|печаль.
tanka_rowan|2013/05/07 11:38:32|какой должен быть?
iabbliz|2013/05/07 11:38:35|да проверку не проходит на размер ффайла
iabbliz|2013/05/07 11:38:40|мин 200 Кбайт
tanka_rowan|2013/05/07 11:38:42|давай я тебя сфоткаю на айфон
tanka_rowan|2013/05/07 11:38:50|у меня качество хорошее
tanka_rowan|2013/05/07 11:38:58|даже кино на айфоны снимают
tanka_rowan|2013/05/07 11:39:20|ща еще нап очте у себя поищу
tanka_rowan|2013/05/07 11:39:25|я как то себе отправляла
tanka_rowan|2013/05/07 11:39:44|хотя тебя могла и не отправлять, мне та твоя фотка fot не нравится
tanka_rowan|2013/05/07 11:40:00|ты там просто какой то ужасный и совсем на себя не похож
iabbliz|2013/05/07 11:40:10|там еще нормальный=)
iabbliz|2013/05/07 11:40:20|на фотка я получаюсь вообще &quot;великолепно&quot;
tanka_rowan|2013/05/07 11:40:25|)))
tanka_rowan|2013/05/07 11:40:52|давай размер увеличим в фотошопе
iabbliz|2013/05/07 11:41:01|чего размер?
tanka_rowan|2013/05/07 11:41:06|фотки
iabbliz|2013/05/07 11:41:09|ааа
iabbliz|2013/05/07 11:42:25|так и я могу
tanka_rowan|2013/05/07 11:42:28|ну вот
tanka_rowan|2013/05/07 11:42:33|давай
iabbliz|2013/05/07 11:42:57| Дата регистрации
iabbliz|2013/05/07 11:43:00|что за хрень
tanka_rowan|2013/05/07 11:43:01|и как часто ты сам?...
iabbliz|2013/05/07 11:43:02|не пойму
iabbliz|2013/05/07 11:43:10|да регулярно=)
tanka_rowan|2013/05/07 11:43:27|маньяк
iabbliz|2013/05/07 11:54:08|не знаю
tanka_rowan|2013/05/07 11:54:50|типа мищенко где-то проставляла свойство или группу и ты делал отчет
tanka_rowan|2013/05/07 11:54:57|вспоминай
iabbliz|2013/05/15 07:35:57|привет
tanka_rowan|2013/05/15 07:36:18|я ж тебе забыла похвастаться - я ж конфу типа обновила
tanka_rowan|2013/05/15 07:36:25|4 обновления, епта
iabbliz|2013/05/15 07:36:29|Круть
tanka_rowan|2013/05/15 07:36:30|ну вернее даже 6
tanka_rowan|2013/05/15 07:36:41|но 4 обязательных
tanka_rowan|2013/05/15 07:37:21|я 4 часа ревела
tanka_rowan|2013/05/15 07:37:29|весь вечер короче, пока не уснула
iabbliz|2013/05/15 07:39:15|соболезную.
iabbliz|2013/05/15 07:39:21|отмучилась
iabbliz|2013/05/15 07:39:26|там ей легче будет
tanka_rowan|2013/05/15 07:39:33|я тоже так думаю
iabbliz|2013/05/16 05:05:24|Привет
iabbliz|2013/05/16 10:44:54|Ну что решилась на что нибудь?
iabbliz|2013/05/16 10:45:12|до какого в алмазе?
tanka_rowan|2013/05/16 10:46:46|хочешь что-то посоветовать?
tanka_rowan|2013/05/16 10:46:58|я думаю мб все таки удаленка?
iabbliz|2013/05/16 10:48:14|смотри чтобы не остаться у разбитого
tanka_rowan|2013/05/16 10:48:25|кстати, ты как насчет забухать? парни сказали надо забухать
iabbliz|2013/05/16 10:48:38|дык я ж уезжаю в субботу
iabbliz|2013/05/16 10:48:52|а до этого не получится... завал адский
tanka_rowan|2013/05/16 10:48:52|да не останусь я, накрайний случай начну все сначала, буду искать работу в москве, это то никуда не денется от меня
tanka_rowan|2013/05/16 10:49:06|блин, иванов
tanka_rowan|2013/05/16 10:49:11|без тебя бухать не будем!
iabbliz|2013/05/16 10:49:18|приеду забухаем
tanka_rowan|2013/05/16 10:49:21|ок
tanka_rowan|2013/05/16 10:49:28|главное чтобы я не уехала к тому времени
iabbliz|2013/05/16 10:49:29|тем более лестницу поставили, и так планировал
tanka_rowan|2013/05/16 10:49:39|)))
tanka_rowan|2013/05/16 10:49:46|ну то ты без нас планировал
iabbliz|2013/05/27 07:29:13|Тут?
tanka_rowan|2013/05/27 07:29:24|Да
iabbliz|2013/05/27 07:29:40|Решилась?=)
tanka_rowan|2013/05/27 07:30:27|Да. Решилась на Комус, но еще не озвучила. Сейчас жду разговора с директором удаленки. Должна буду им отказать
tanka_rowan|2013/05/27 07:32:15|Говори чо
iabbliz|2013/05/27 07:33:09|да, нет просто хотел узнать. А то когда тогда разговаривали, не мог говорить.
tanka_rowan|2013/05/27 07:33:28|Ну еще бы! Променял меня на гамбургер!
iabbliz|2013/05/27 07:34:14|хахаха=)
iabbliz|2013/05/27 07:34:32|там еще 3 сидели, они уходили
iabbliz|2013/05/27 07:34:42|не мог же я остаться и сидеть разговаривать=)
tanka_rowan|2013/05/27 07:34:44|У меня тут судьба решается, а ты там какашки всякие жрешь
iabbliz|2013/05/27 07:34:56|когда ты позвонила уже ничего не ел
tanka_rowan|2013/05/27 07:35:04|Ну-ну.  Рассказывай. Раб желудка!
iabbliz|2013/05/27 07:35:21|правда.
tanka_rowan|2013/05/27 07:35:22|)))
iabbliz|2013/05/27 07:35:32|а на проекте уже говорить некогда было=)
tanka_rowan|2013/05/27 07:35:38|Да я тебя как облупленного...
iabbliz|2013/05/27 07:35:39|по 12 часов каждый день работал
tanka_rowan|2013/05/27 07:35:49|И?
tanka_rowan|2013/05/27 07:35:58|Все деньги мира заработал?
