author|0|body_xml
sapervodichka|2013/03/01 13:56:45|лан, постараюсь добавить вечером, ща бегу в машину домой еду
iabbliz|2013/03/01 13:56:53|ок
iabbliz|2013/03/04 05:40:23|Привет
iabbliz|2013/03/04 05:40:35|Базы: 
Srvr=&quot;localhost&quot;;Ref=&quot;cander_docs_erp&quot;;
Srvr=&quot;localhost&quot;;Ref=&quot;HronosSQL_82_Copy&quot;;
iabbliz|2013/03/04 06:29:14|Ок, пошел смотреть
iabbliz|2013/03/04 06:29:22|Дима, мы на этой неделе как работаем?
sapervodichka|2013/03/04 06:29:38|узнаю напишу
sapervodichka|2013/03/04 06:29:45|так как вся страна
sapervodichka|2013/03/04 06:29:50|по умолчанию
iabbliz|2013/03/04 06:29:55|хорошо
iabbliz|2013/03/04 06:30:57|Дим, еще по Цандеру по виду расчета вопрос, я все доделал. Но Женя пока сказал ничего не обновлять на раб. базе пока.
sapervodichka|2013/03/04 06:32:40|договоритесь чтобы Женя создал тестовую базу, и договорился о проверке пользователями.
iabbliz|2013/03/04 06:33:06|Он говорит, что там руководстов должно договорится, т.к. это будет проходить доп. услугами...
iabbliz|2013/03/04 06:33:41|просто чтобы ты был в курсе, что задача доделана, пока проверить пользователи не могут.
iabbliz|2013/03/04 06:35:18|это уже сделал
sapervodichka|2013/03/04 06:35:28|а так ок, я примерно понимаю, что ты все ок делаешь
iabbliz|2013/03/04 06:41:42|Дима вопрос по Отчету по кругу, он сделан? или его сделать надо?
iabbliz|2013/03/04 06:41:48|просто в ТЗ (Принято!)
iabbliz|2013/03/04 06:41:50|написано
iabbliz|2013/03/04 06:41:55|в названии
iabbliz|2013/03/04 06:54:35|понял
iabbliz|2013/03/04 07:48:20|Напиши как сможешь поговорить
iabbliz|2013/03/04 11:57:05|Дима нужен совет/консультация/благословление
iabbliz|2013/03/04 12:06:15|В отчете Григорюк хочет чтобы если он реализовывается на СКД
iabbliz|2013/03/04 12:06:22|он реализовывается на СКД
iabbliz|2013/03/04 12:06:46|<quote author="grigoryukdp" authorname="Григорюк Дмитрий" conversation="grigoryukdp" guid="x254b3e1ed7cd57d91ae9b1be41afe08cd4e0b88a7860a7b889faca3267a1d4ae" timestamp="1362382978"><legacyquote>[11:42:58] Григорюк Дмитрий: </legacyquote>1. чтоб когда пользователь открыл отборы, и выбрал значение параметра (где их немного 2 -3 шт) ему выпало перечисление типа отпущенные\ не отпущенные, с торг21 \ без трог12 и тд<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/03/04 12:07:23|т.е. если я правильно понял его, то где Отборы для одного элемента отбора, в правом значении выбиралось перечисление вариантов
iabbliz|2013/03/04 12:08:03|воот мне почему то кажется что такое сделать нельзя, я по крайней мере не видел где нибудь такое
iabbliz|2013/03/04 12:08:17|вот и хотел спросить вы такое где нибудь реализовывали?
iabbliz|2013/03/04 12:08:39|просто список отборов такой:
iabbliz|2013/03/04 12:08:58|дык не достаточно заколотить список вариантов
iabbliz|2013/03/04 12:09:04|еще же потом его обрабатывать прийдется
iabbliz|2013/03/04 12:10:31|понял
iabbliz|2013/03/04 12:11:28|в таком случае мне легче добавить поле на форму, и его обрабатывать отдельно перед выполнением СКД
iabbliz|2013/03/04 12:11:39|т.е. перед выполнением СКД добавлять отборы и т.п.
iabbliz|2013/03/04 12:27:37|=)
iabbliz|2013/03/04 12:27:41|Пока ничего не приходило
iabbliz|2013/03/04 14:59:54|ушел
iabbliz|2013/03/05 04:37:53|Привет, дай номер карты куда кинуть деньги
iabbliz|2013/03/05 05:10:56|С D на P перекинул данные
iabbliz|2013/03/05 06:20:20|можно позвонить?
iabbliz|2013/03/05 06:20:43|Дима можно на 30 мин отъехать?
iabbliz|2013/03/05 06:20:48|туда обратно на работу
iabbliz|2013/03/05 06:20:58|старую
iabbliz|2013/03/05 07:30:06|уже все не надо
iabbliz|2013/03/05 13:39:14|Можешь говорить?
sapervodichka|2013/03/05 13:43:49|могу
iabbliz|2013/03/05 13:45:09|1. Вопрос по поводу Планов обмена
2. в отчете затраты факт. времени если какие то часы не засчитывают, то что? Или пока рано туда смотреть?
sapervodichka|2013/03/05 13:45:52|1. Та записано у меня, вводил работы за февраль
sapervodichka|2013/03/05 13:45:59|2. смотри ближе к 8 марта
iabbliz|2013/03/05 13:46:06|3. Альфа ЧОП. 1 час: доработка конфигурации. внести 6 реквизитов.1 час: доработка Треб.Накладной.2 часа: Отчет &quot;Акт списания материалов из требований накладной&quot;.
я ж там Раздолье выбрал контрагента, наверно надо было другого?
sapervodichka|2013/03/05 13:46:28|та Отдел продаж - проект сопровождение
sapervodichka|2013/03/05 13:55:07|надо будет удаленно подклаться и вносить исправления (удаленку дадут, по исправлениям я на подхвате)
iabbliz|2013/03/05 13:55:30|ок, Вера расказала
iabbliz|2013/03/05 13:55:50|+ буду контролировать ошибки
sapervodichka|2013/03/05 13:56:04|сильно сказано )
iabbliz|2013/03/05 13:56:07|=)
iabbliz|2013/03/05 13:56:10|ага
iabbliz|2013/03/05 13:56:56|Регистрировать, контролировать выполнения (если чьи то) и исправлять ошибки (если мне делать)
sapervodichka|2013/03/05 13:59:01|совет: ручку с тетрадкой подготовь, при получении доработки кратко фиксируй вводную. На страте бывает много ошибок на входе. Исправляя одну нужно одновременно фиксироват другую, чтобы потом к ней вернуться или кому-то сформулировать.
sapervodichka|2013/03/05 13:59:29|и кеш держать свободным
iabbliz|2013/03/05 13:59:43|ок, спасибо.
iabbliz|2013/03/05 13:59:51|такой блокнот имеется=)
iabbliz|2013/03/05 14:00:38|так то 3 года  считай на поддержке сидел, 3 блокнота таких исписал
iabbliz|2013/03/05 14:01:23|я так понял они письма будут присылать
iabbliz|2013/03/05 14:01:29|или все таки звонить?
sapervodichka|2013/03/05 14:01:58|по всякому
iabbliz|2013/03/05 14:01:59|Еще вопрос они на выходных работают?
sapervodichka|2013/03/05 14:02:20|они может и да, мы только по двойно ставке
iabbliz|2013/03/05 14:02:27|приятно слышать
iabbliz|2013/03/05 14:02:31|=)
iabbliz|2013/03/05 14:03:56|что то зашел в базу БСП где задачи
iabbliz|2013/03/05 14:04:02|там планов обмена нет этих?
iabbliz|2013/03/05 14:04:08|ток стандартные вроде
iabbliz|2013/03/05 14:04:11|или не туда зашел?
sapervodichka|2013/03/05 14:04:34|я пока не сделал
sapervodichka|2013/03/05 14:04:41|а ты не туда зашел
iabbliz|2013/03/06 04:34:52|Дима как будет время обязательно посмотри
iabbliz|2013/03/06 04:34:53|<a href="http://www.yaplakal.com/forum28/topic548276.html">http://www.yaplakal.com/forum28/topic548276.html</a>
iabbliz|2013/03/06 04:34:58|Привет
iabbliz|2013/03/06 06:39:17|Дима, я тебя уже замучал с этими планами обмена.=) Напишешь когда можно будет делать
sapervodichka|2013/03/06 06:42:30|ок
iabbliz|2013/03/06 06:57:23|Дима а как вашему Главбуху позвонить?
iabbliz|2013/03/06 06:57:31|она просит
iabbliz|2013/03/06 07:45:10|Дима куда деньги то кинуть
iabbliz|2013/03/06 07:45:18|ты так не ответил
sapervodichka|2013/03/06 07:46:09|какие деньги
iabbliz|2013/03/06 07:46:21|ну на 8 марта
sapervodichka|2013/03/06 07:46:28|потом ЕА напишет
iabbliz|2013/03/06 07:46:39|ок
iabbliz|2013/03/06 09:20:38|Дима может дашь пока какую нибудь задачу, а то сижу в ожидании ошибок. (Готовлюсь к профу конечно ...)
sapervodichka|2013/03/06 09:21:13|подожди
iabbliz|2013/03/06 09:21:21|Хорошо
iabbliz|2013/03/06 09:21:43|это я умею делать лучше всего <ss type="laugh">:D</ss>
sapervodichka|2013/03/06 11:20:21|здесь возьмешь дист и обработки конвертации
iabbliz|2013/03/06 11:20:28|ок
sapervodichka|2013/03/06 11:28:06|план обмена, роль и команду добавил в HronosSQL_82_Copy
sapervodichka|2013/03/06 11:29:35|тебе исходя из данных необходимых для отчета поддержки нужно описать список объектов для обмена и создать для них правила
sapervodichka|2013/03/06 11:29:55|по подключению правил и т.д. могу тебя сориентировать
sapervodichka|2013/03/06 11:30:05|обмен между идентичными конфигурациями
iabbliz|2013/03/06 11:30:23|примерно понял
iabbliz|2013/03/06 12:37:10|Дима по задаче от Зотова
iabbliz|2013/03/06 12:37:31|я нашел как исправить, это типовой функционал исправлять опять, но уже в другом месте.
iabbliz|2013/03/06 12:37:41|искал уже час
iabbliz|2013/03/06 12:37:53|два вариант, я просто исправляю и все
iabbliz|2013/03/06 12:38:09|или разбираюсь точно в чем дело, пишу ТЗ как в тот раз, потом уже исправляю
iabbliz|2013/03/06 12:38:18|но тогда я уже за час не укладываюсь
sapervodichka|2013/03/06 12:38:50|понял, я больше склоняюсь к тз
sapervodichka|2013/03/06 12:39:06|напиши Зотову что час на поиски потратил (т.е. причину нашел)
iabbliz|2013/03/06 12:40:34|можно переслать переписку ему?
sapervodichka|2013/03/06 12:42:17|да
sapervodichka|2013/03/06 12:42:36|изменение типовых мезханизмов пусть клиент утверждает
iabbliz|2013/03/06 12:54:17|Дима еще вопрос, на примере этой задачи, нашел как исправить (потратил Час), потом пишу ТЗ (еще 30 мин), потом отсылают на согласование отказывают, получается зря писал ТЗ?
sapervodichka|2013/03/06 12:54:59|нет все с зотова задачу
sapervodichka|2013/03/06 12:55:07|надо ему тз пусть делает задачу
iabbliz|2013/03/06 12:55:55|[16:48:04] Евгений Зотов: Антон я вообще думал что это то же самое что ты уже делал
[16:48:54] Евгений Зотов: Вобщем если нформации достаточно для ТЗ сделай ТЗ пешли заказчику
[16:49:31] Антон Иванов: в первом случае вообще не давала проводить документ, в этом же случае появлялась разница при зачете аванса
[16:50:05] Евгений Зотов: То есть напиши тЗ укажи часы по исправлению отправлю на согласование
iabbliz|2013/03/06 13:20:22|Дима вопрос по базе учета
iabbliz|2013/03/06 13:20:30|раньше можно было в задаче указать трудозатраты
iabbliz|2013/03/06 13:20:42|и потом они попадают в отчет по работе за день
iabbliz|2013/03/06 13:20:50|сейчас не попадают.
sapervodichka|2013/03/06 13:20:56|кнопка Заполнить по умолчанию
iabbliz|2013/03/06 13:21:08|пытаюсь найти свои задачи
iabbliz|2013/03/06 13:21:10|не нахожу
iabbliz|2013/03/06 13:21:15|исполнитель ты указан
iabbliz|2013/03/06 13:21:21|которые сделал всмысле
sapervodichka|2013/03/06 13:21:34|отбор по исполнителю снимешь
sapervodichka|2013/03/06 13:21:52|я там добавил
sapervodichka|2013/03/06 13:22:01|сейчас сервер перегрыжаем
iabbliz|2013/03/07 06:39:16|Привет
iabbliz|2013/03/07 06:39:40|Если зная код ошибки которую 1с зарегистрировала, можно как то узнать исправили они это или нет?
iabbliz|2013/03/07 06:52:12|отбой уже не надо=)
iabbliz|2013/03/07 06:52:19|в последних релизах УПП и БУ
iabbliz|2013/03/07 06:52:28|ошибка никуда не ушла, также висит
iabbliz|2013/03/07 06:52:35|без указания сроков исправления
iabbliz|2013/03/07 07:02:31|ок
iabbliz|2013/03/07 07:17:45|File=&quot;P:\UserFiles\Иванов Антон\Ivanov\Конвертация данных\Конвертация&quot;;
iabbliz|2013/03/07 07:18:10|там правда еще правила с обучения по курсу, не обращай внимания на них
iabbliz|2013/03/07 09:26:29|Дима тут?
iabbliz|2013/03/07 09:27:11|У меня написано что если ошибка не Князева и не Медведева надо отправлять тому кто делал
iabbliz|2013/03/07 09:28:04|Формирование ордеров на нанесение ты делал?
sapervodichka|2013/03/07 09:28:08|да
iabbliz|2013/03/07 09:28:20|отправлять? или самому смотреть?
iabbliz|2013/03/07 09:28:30|письмо с ошибкой всмысле отправлять
iabbliz|2013/03/07 12:32:31|Тут?
iabbliz|2013/03/07 13:33:19|Дима а сегодня случайно не сокращенный день?
sapervodichka|2013/03/07 13:38:08|да до 5
iabbliz|2013/03/07 13:38:23|все я побежал тогда
iabbliz|2013/03/07 13:38:27|пока=)
iabbliz|2013/03/07 13:38:33|по кругу ошибки которые были сделал
iabbliz|2013/03/11 04:49:09|КругМодел, отсоединена от хранилища почему то...
iabbliz|2013/03/11 04:51:58|Снял копию на всякий случай, 
Подключаюсь к хранилищу
iabbliz|2013/03/11 07:20:29|Дима
sapervodichka|2013/03/11 07:20:48|да
iabbliz|2013/03/11 07:21:11|Ошибка по кругу
&quot;Новое контактное лицо контрагента не создается, ругается на «новый код не уникален»(не от данных зависит, я в своей тоже создать не могу локальной)&quot;

Ответ:
&quot;В справочникие Контактные лица есть элементы с кодом &quot;9999&quot;, он просто не может присвоить новый номер. Необходимо сделать перенумерацию элементов справочника, и определить как появились элементы с кодом &quot;9999&quot;&quot;
iabbliz|2013/03/11 07:21:27|что дальше делать?
iabbliz|2013/03/11 07:22:00|предположение что при обмене такие Коды появились.
iabbliz|2013/03/11 07:22:10|или каких то обработках
iabbliz|2013/03/11 07:22:40|Попытаюсь найти кто вопрос задал
sapervodichka|2013/03/11 07:23:11|перенумерацию сделай
sapervodichka|2013/03/11 08:49:29|
iabbliz|2013/03/11 11:31:57|&quot;ТЗ 56 выполнял Малышев Д.А..
Нужно найти командный файл, который будет обрабатыаться планировщиком задач ОС Windows.
В файле должна быть возможность указания для запуска базы 1С под определенным пользователем и старт обработки 1С (если возможно, то с передачей неких текстовых параметров)&quot;
iabbliz|2013/03/11 11:32:39|в самом файлике будет прописыватся логин и пароль?
iabbliz|2013/03/11 12:58:19|&quot;(если возможно, то с передачей неких текстовых параметров)&quot;
Врятли получится
iabbliz|2013/03/11 12:58:31|все остальное достаточно просто сделать
iabbliz|2013/03/11 12:58:45|через параметры запуска
sapervodichka|2013/03/11 12:59:34|ок, прикрепляй к задаче файлик с описанием настройки и подключения к планировщику
sapervodichka|2013/03/11 12:59:38|кратно
sapervodichka|2013/03/11 12:59:42|вкратце
iabbliz|2013/03/11 13:02:21|а на AutoIT можно написать? или надо на VBS/cmd?
iabbliz|2013/03/11 13:02:46|хотя ладно сделаю на cmd
sapervodichka|2013/03/11 13:03:39|<ss type="happy">(happy)</ss>
iabbliz|2013/03/11 13:47:01|Может все таки AutoIt?=) а то что то через CMD всегда тонкий клиент запускается
iabbliz|2013/03/11 13:47:06|на /RunModeOrdinaryApplication не реагирует
sapervodichka|2013/03/11 13:47:23|пофиг главное чтобы планировщик винды подхватил
iabbliz|2013/03/11 14:27:30|Сделал, файлы во вложении
iabbliz|2013/03/11 14:28:19|Только Толстый клиент, Имя пользователя без пробелов
iabbliz|2013/03/11 14:28:27|в инструкции указал
iabbliz|2013/03/11 14:28:54|может есть смысл Пользователя и пароль зашить в прогу?
sapervodichka|2013/03/11 14:29:19|не там на серваке будет старт под контролем админов
iabbliz|2013/03/11 14:29:51|слушай а они скажут что exe файл на серваке не будем запускать...=)
iabbliz|2013/03/11 14:29:52|100%
iabbliz|2013/03/11 14:30:22|ладно убежал, у Мамы день рождения
sapervodichka|2013/03/11 14:32:29|ок, будь молодцом, мама святое )
iabbliz|2013/03/12 05:28:10|Дима привет
iabbliz|2013/03/12 05:28:18|есть вопрос, надо обновить базу Задачи
iabbliz|2013/03/12 05:28:22|когда это сделать можно
iabbliz|2013/03/12 05:28:40|доп реквизиты, не могу
iabbliz|2013/03/12 05:28:59|1. В Письме сделать ще одну галочку &quot;Закрыть обращение&quot; и поле &quot;Статус обращения&quot;. Сделать, чтобы галочку НЕЛЬЗЯ было поставить, если поле &quot;Статус обращения&quot; не заполнено. 
2. В Отчет по обращениям добавить еще один статус &quot; Закрыто&quot;. В Колонку отчета &quot;Статус выполнения&quot; выводим начение поля &quot;Статус обращения&quot; из того письма, в котором стоит галочка &quot;Это обращение&quot;
sapervodichka|2013/03/12 05:29:08|а
iabbliz|2013/03/12 05:29:14|по корреспонденту не
iabbliz|2013/03/12 05:29:45|А еще дима
iabbliz|2013/03/12 05:29:56|почему для Задач допустим от Раздолье
iabbliz|2013/03/12 05:30:01|указываю трудозатраты
iabbliz|2013/03/12 05:30:08|а они не добавляются в РН
iabbliz|2013/03/12 05:30:24|указываю по кнопке &quot;Указать трудозатраты&quot;
sapervodichka|2013/03/12 05:31:34|пока не знаю надо посмотреть, возможно некая настройка проекта задачи
sapervodichka|2013/03/12 05:31:41|в 9:50 можешь обновлять
iabbliz|2013/03/12 05:31:58|ок, кто не выйдет выгоняю?
sapervodichka|2013/03/12 05:32:33|да
iabbliz|2013/03/12 05:32:44|Дима слушай а ты можешь сейчас говорить?
sapervodichka|2013/03/12 05:33:49|прям говорить или в скайпе писать?
iabbliz|2013/03/12 05:33:53|писать
sapervodichka|2013/03/12 05:33:58|да
iabbliz|2013/03/12 05:35:37|Просто мысли вслух, смотри каждый день начинаю работать (редко когда не так) в 8.30. Всегда что то делаю, на обеде максимум 30 мин трачу. Пытаюсь как можно больше задач сделать. А в итоге все равно по часам примерно получается оклад=), Что я делаю не так?=)
sapervodichka|2013/03/12 05:38:17|ну 1ое что не полный месяц работал (месяц календарный в з/п считают с 1-по 31ое)
iabbliz|2013/03/12 05:38:37|за февраль все норм
iabbliz|2013/03/12 05:38:48|сужу по марту
sapervodichka|2013/03/12 05:38:53|2ое что сейчас задачи я понабираю в разных местах и загрузка у тебя расписана максимум на 2 дня в перед а не на месяц
sapervodichka|2013/03/12 05:39:43|3е вообще ждем старта Биаксплена должен был в конце февраля щапуститься, там только проектные задачи и ты на 3 месяца вперед занят
sapervodichka|2013/03/12 05:40:12|та задач мало пока
iabbliz|2013/03/12 05:40:34|угу сейчас у меня куча мелких задач...
iabbliz|2013/03/12 05:40:47|0.2 Часа и т.п.=)
iabbliz|2013/03/12 05:40:49|было
sapervodichka|2013/03/12 05:43:54|смотри если делать задачи по раздолью весь месяц (160 часов)то выдет оклад, если делать больше задач по проектам то будет больше чем оклад, я примерно так понимаю
iabbliz|2013/03/12 05:44:23|160 часов в моем случае это будет намного больше чем оклад
iabbliz|2013/03/12 05:44:24|=)
iabbliz|2013/03/12 05:44:31|и судя по тому что есть
sapervodichka|2013/03/12 05:44:32|по Биаксплен сейчас ТП согласовывают (чет затягивают) так будет пару месяцев беспробудно работы
iabbliz|2013/03/12 05:44:42|160 смогу выработать только если будет полная загрузка
iabbliz|2013/03/12 05:44:43|по ТЗ
sapervodichka|2013/03/12 05:45:16|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="iabbliz" guid="x1265daeef5fe024580a926b954e3e4cbcd4d6f6b1a7fcbdceff6c6abdd34f55d" timestamp="1363067066"><legacyquote>[9:44:26] Dmitry Malyshev: </legacyquote>по Биаксплен сейчас ТП согласовывают (чет затягивают) так будет пару месяцев беспробудно работы<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>на 2000 часов за 3 месяца, потом Пепси стартанет на 7000 часов
sapervodichka|2013/03/12 05:45:32|примерна такая картина, только там бюрократия
iabbliz|2013/03/12 05:45:57|Ок =)
sapervodichka|2013/03/12 05:47:36|бюрократия в смсыле что ведут излишнюю документацию и затягивают старт
sapervodichka|2013/03/12 05:48:25|<ss type="smile">:)</ss>
iabbliz|2013/03/12 05:50:23|<ss type="smile">:)</ss>
sapervodichka|2013/03/12 05:51:11|обновляй базу
iabbliz|2013/03/12 05:51:42|о точно спасибо, Эльвира просто загрузила=)
iabbliz|2013/03/12 06:01:05|Все норм обновил.
iabbliz|2013/03/12 06:33:59|Дима есть вопрос
iabbliz|2013/03/12 06:34:15|&quot;Коллеги, напоминаю о том, что у нас в отделе действует уже немало регламентов.
Сталкиваюсь с тем, что они соблюдаются не всегда и не в полном объеме.
Меня это не устраивает.
В частности, последний вариант несоблюдения регламента, выполнение программистами задача без поставленных в базе задач (по письмам, по телефонным звонкам…). С 01.03 такие задачи оплачиваться программистам не будут. Обязанность консультанта задачу сформировать, в противном случае программист ее не выполняет.&quot;
iabbliz|2013/03/12 06:34:34|Часть задач в марте от Веры Пикурен делал, по письму.
iabbliz|2013/03/12 06:34:37|задачи нет в базе
iabbliz|2013/03/12 06:35:28|по Кругу
sapervodichka|2013/03/12 06:36:50|по Кругу ладно
iabbliz|2013/03/12 06:37:02|ок.
iabbliz|2013/03/12 08:11:23|Дима есть вопрос.
Цандер перестал проводится документ передача материлов в эксплуатацию по определенной организации

Он перестал проводится не по определенной а по всем, в том числе документы с такой же аналитикой но за прошлый период которые были проведены и делали проводки, сейчас если попробовать провести также не проводятся. ругается на проводку 

Дт 012 (Забалансовый) Кт 10.09 неккоретная проводка, 

раньше были 

Дт 26 - Кт 10.09 
Дт 012 Кт (Пусто)

Вариант №1 скорей всего после какого то обновления что то у них поменялось в типовом формировании проводок (более вероятно)
Варинат №2 т.к. счет забалансовый и добавлен самими возможно  было свое формирование проводок по этому счету (менее вероятно)

чтобы найти причину уже потратил 1.5 часа  - давалось час.
чтобы найти как исправить хз сколько надо времени, с учетом что это типовое формирование проводок
iabbliz|2013/03/12 08:14:45|внимание вопрос, что делать?=)
iabbliz|2013/03/12 08:37:31|не только присоединяется
sapervodichka|2013/03/12 08:37:36|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x9d0d50b07465589159a49d7940c3d253d4abda904cdb2727bc0bfaa4d271d2ed" timestamp="1363075876"><legacyquote>[12:11:16] Антон Иванов: </legacyquote>Дт 012 (Забалансовый) Кт 10.09 неккоретная проводка,<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>10.09 откуда
iabbliz|2013/03/12 08:37:37|не присоединяется
iabbliz|2013/03/12 08:37:43|а еще 
Дт 26 - Кт 10.09
iabbliz|2013/03/12 08:37:44|нету
iabbliz|2013/03/12 08:38:07|т.е. раньше было 2 проводки
iabbliz|2013/03/12 08:38:09|теперь 1 проводка
iabbliz|2013/03/12 08:38:51|т.е. к чему говорю, что если убрать 10.09 заменить на пусто
iabbliz|2013/03/12 08:39:02|это все равно не правильно будет
iabbliz|2013/03/12 08:39:12|т.к. Затраты не упадут на 26 счет
sapervodichka|2013/03/12 08:42:54|некоторые проводки появляються после создания и проведения в конце месяца регламентного документа типа закрытия или определения стоимости материалов в эксплуатации (могу ошибаться)
sapervodichka|2013/03/12 08:43:22|ща сгенерю мысль
sapervodichka|2013/03/12 08:45:48|Амми есть у тебя
sapervodichka|2013/03/12 08:45:55|или тимвьюер
sapervodichka|2013/03/12 08:45:58|?
iabbliz|2013/03/12 08:46:10|разговариваю с Эльвирой
sapervodichka|2013/03/12 08:46:23|короче подключи меня вместе посмотрим
sapervodichka|2013/03/12 08:46:26|Цандер
iabbliz|2013/03/12 09:05:58|тут?
iabbliz|2013/03/12 09:06:10|ок
iabbliz|2013/03/12 09:06:17|может я пока поем схожу?
iabbliz|2013/03/12 09:06:28|[12:50:39] Евгений Зотов: Когда то просили по передаче материалов в экспулатацию вернуть типовой фукционал
[12:50:53] Евгений Зотов: Я думаю от туда ноги растут
iabbliz|2013/03/12 09:06:48|ушел есть
iabbliz|2013/03/12 09:22:23|тут
iabbliz|2013/03/12 09:23:11|А еще Дим вопрос, сегодня в теч. дня 2 раза по 40 мин - час обсуждали с Эльвирой трудозатраты по доработкам
iabbliz|2013/03/12 09:23:18|это как то надо отмечать?
sapervodichka|2013/03/12 09:25:12|обязательно, это оценка трудозатрат либо обсуждение решения доработок относи на Круг - Задача Доработки (Вера там по идее сама распределит)
sapervodichka|2013/03/12 09:25:30|давай подключай к цандеру
iabbliz|2013/03/12 09:25:39|786265616
iabbliz|2013/03/12 09:25:43|z3k82w
iabbliz|2013/03/12 09:25:45|Тим
iabbliz|2013/03/12 09:25:56|позвонить можно?
sapervodichka|2013/03/12 09:26:01|да
iabbliz|2013/03/12 09:27:12|z3k82w
iabbliz|2013/03/12 09:27:23|495 975 562
iabbliz|2013/03/12 10:18:48|Дима в круге знаешь настройки подключения к хранилищу?
iabbliz|2013/03/12 10:18:53|круг-тестовая база которая
iabbliz|2013/03/12 10:18:56|где принимают
sapervodichka|2013/03/12 10:19:13|Krug_copy
sapervodichka|2013/03/12 10:19:14|123
iabbliz|2013/03/12 10:19:38|там путь к хранилищу нужно указать
iabbliz|2013/03/12 10:19:43|в конфигураторе
sapervodichka|2013/03/12 10:19:46|ctr
sapervodichka|2013/03/12 10:19:48|сек
sapervodichka|2013/03/12 10:22:42|<a href="http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug">http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug</a>
KrugModel_copy
123
iabbliz|2013/03/12 10:23:00|так и указывать?
<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xd2cbb2faf4acc904a3870d16775e904b02ab7b9cd0ec8a739f97b7ad64081056" timestamp="1363083762"><legacyquote>[14:22:42] Dmitry Malyshev: </legacyquote><a href="http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug">http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug</a><legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/03/12 10:23:11|lf
sapervodichka|2013/03/12 10:23:13|да
sapervodichka|2013/03/12 10:23:32|это соединялка через веб сервер
iabbliz|2013/03/12 10:24:10|я у них на терминале
iabbliz|2013/03/12 10:40:09|круто
iabbliz|2013/03/12 10:40:24|долгожданное обновление
iabbliz|2013/03/12 11:27:15|Дима Кокушева Светлана
iabbliz|2013/03/12 11:27:19|скайп можешь дать?
iabbliz|2013/03/12 11:28:42|Дима а ты в цандере на терминале есть?
iabbliz|2013/03/12 11:28:57|ВООООТ
iabbliz|2013/03/12 11:29:00|КТО Меня выкинул
sapervodichka|2013/03/12 11:29:05|1. Login: Mwzander\D-Malyshev 
    Pas: Rfkyw2bn 
на мой
iabbliz|2013/03/12 11:29:11|дык там Конфигуратор открыт
iabbliz|2013/03/12 11:29:18|изменения  и т.п.
iabbliz|2013/03/12 11:29:21|убрать то надо
iabbliz|2013/03/12 11:29:29|может закрыть его?
iabbliz|2013/03/12 11:29:31|или нужен
iabbliz|2013/03/12 12:50:40|Дима в базе БПЛ
iabbliz|2013/03/12 12:50:53|там конфа отличается от тек задачи
iabbliz|2013/03/12 12:50:54|да?
iabbliz|2013/03/12 12:51:45|а хотя обновлю только Письмо и отчет
iabbliz|2013/03/12 12:51:49|задачи там же не нужны
sapervodichka|2013/03/12 12:58:08|угу
iabbliz|2013/03/13 06:39:07|Дима есть вопрос
sapervodichka|2013/03/13 06:42:57|привет
iabbliz|2013/03/13 06:43:15|Привет, в базе учета что то с файлами случилось видел?
sapervodichka|2013/03/13 06:44:13|да вроде нормально открываються
iabbliz|2013/03/13 06:44:27|старые открываются?
sapervodichka|2013/03/13 06:44:29|если ты про Зотова то ищи проблему в конкретном пользователе Зотова
sapervodichka|2013/03/13 06:45:32|у меня открыаються
iabbliz|2013/03/13 06:49:19|помойму все таки что то не то
iabbliz|2013/03/13 06:49:28|у тебя по письму 232
iabbliz|2013/03/13 06:49:31|все норм открывается?
sapervodichka|2013/03/13 06:49:56|сек
sapervodichka|2013/03/13 06:50:31|в какой базе?
iabbliz|2013/03/13 06:50:42|в нашей базе учета
iabbliz|2013/03/13 06:50:44|вроде как
iabbliz|2013/03/13 06:53:18|не открывается?
sapervodichka|2013/03/13 06:53:41|я его найти не могу
iabbliz|2013/03/13 06:56:08|<files alt="отправил (-а) файл &quot;Снимок.PNG&quot;">
<file size="62358" index="0">Снимок.PNG</file></files>
iabbliz|2013/03/13 06:58:51|Помойму это со мной связано, 
Правда даже не думал что так получится. 
Выгружал загружал из &quot;Копии Задач&quot; в &quot;Копию задач Цандера&quot;
iabbliz|2013/03/13 06:59:08|файлы не открываются только по Исходящим и входящим письмам
sapervodichka|2013/03/13 06:59:18|ладно погоди
iabbliz|2013/03/13 06:59:19|и только старые
sapervodichka|2013/03/13 06:59:28|ок, есть другие здачи у тебя
sapervodichka|2013/03/13 06:59:30|?
iabbliz|2013/03/13 06:59:33|да
iabbliz|2013/03/13 06:59:35|Круг
sapervodichka|2013/03/13 06:59:46|ок, я пока эту посмотрю потом спишемся
